from,to,weight
2311,4414,1
2311,4415,1
2311,4416,1
2311,4419,1
2311,5113,1
2311,5151,1
2311,5222,2
2311,5223,1
2311,5244,1
2311,5415,1
2311,6111,1
2311,7321,1
2311,7322,1
2321,2541,1
2321,2542,1
2321,2543,1
2321,2841,1
2321,2844,1
2321,3632,2
2321,7321,1
2331,2341,1
2331,2342,1
2331,2353,1
2331,2361,1
2331,2371,1
2331,2392,1
2331,2399,2
2331,2422,1
2331,2424,1
2331,2425,1
2331,2619,1
2331,2711,1
2331,2811,1
2331,2832,1
2331,2833,1
2331,2913,1
2331,2914,1
2331,2915,1
2331,2916,1
2331,2919,1
2331,3111,1
2331,3633,1
2331,3634,1
2331,4111,1
2331,4121,1
2331,4131,1
2331,4132,1
2331,4212,1
2331,4214,1
2331,4222,1
2331,4224,1
2331,4225,1
2331,4229,1
2331,4311,1
2331,4312,1
2331,4313,1
2331,4321,1
2331,4323,1
2331,4411,1
2331,4412,1
2331,4413,1
2331,4414,1
2331,4415,1
2331,4416,1
2331,5113,1
2331,5151,1
2331,5222,1
2331,5223,1
2331,5244,1
2331,6111,1
2331,7321,1
2331,7322,1
2341,2342,1
2341,2353,1
2341,2361,1
2341,2371,1
2341,2392,1
2341,2399,1
2341,2422,1
2341,2424,1
2341,2425,1
2341,2619,1
2341,2711,1
2341,2811,1
2341,2832,1
2341,2833,1
2341,2913,1
2341,2914,1
2341,2915,1
2341,2916,1
2341,2919,1
2341,3111,1
2341,3221,1
2341,3222,1
2341,3256,1
2341,3344,1
2341,3633,1
2341,3634,1
2341,4111,1
2341,4121,1
2341,4131,1
2341,4132,1
2341,4212,1
2341,4214,1
2341,4222,1
2341,4224,1
2341,4225,1
2341,4229,1
2341,4311,1
2341,4312,1
2341,4313,1
2341,4321,1
2341,4323,1
2341,4411,1
2341,4412,1
2341,4413,1
2341,4414,1
2341,4415,1
2341,4416,1
2341,5113,1
2341,5151,1
2341,5222,1
2341,5223,1
2341,5244,1
2341,5312,1
2341,5321,1
2341,5322,1
2341,6111,1
2341,7321,1
2341,7322,1
2342,2353,1
2342,2361,1
2342,2371,1
2342,2392,2
2342,2399,1
2342,2422,1
2342,2424,1
2342,2425,1
2342,2619,1
2342,2711,1
2342,2811,1
2342,2832,1
2342,2833,1
2342,2913,1
2342,2914,1
2342,2915,1
2342,2916,1
2342,2919,1
2342,3111,1
2342,3633,1
2342,3634,1
2342,4111,1
2342,4121,1
2342,4131,1
2342,4132,1
2342,4212,1
2342,4214,1
2342,4222,1
2342,4224,1
2342,4225,1
2342,4229,1
2342,4311,1
2342,4312,1
2342,4313,1
2342,4321,1
2342,4323,1
2342,4411,1
2342,4412,1
2342,4413,1
2342,4414,1
2342,4415,1
2342,4416,1
2342,5113,1
2342,5151,1
2342,5152,1
2342,5222,1
2342,5223,1
2342,5244,1
2342,5311,1
2342,5312,1
2342,6111,1
2342,7321,1
2342,7322,1
2351,2353,1
2351,2423,1
2352,2849,1
2353,2361,1
2353,2371,1
2353,2392,1
2353,2399,1
2353,2422,1
2353,2423,1
2353,2424,1
2353,2425,1
2353,2619,1
2353,2711,1
2353,2811,1
2353,2832,1
2353,2833,1
2353,2913,1
2353,2914,1
2353,2915,1
2353,2916,1
2353,2919,1
2353,3111,1
2353,3633,1
2353,3634,1
2353,4111,1
2353,4121,1
2353,4131,1
2353,4132,1
2353,4212,1
2353,4214,1
2353,4222,1
2353,4224,1
2353,4225,1
2353,4229,1
2353,4311,1
2353,4312,1
2353,4313,1
2353,4321,1
2353,4323,1
2353,4411,1
2353,4412,1
2353,4413,1
2353,4414,1
2353,4415,1
2353,4416,1
2353,5113,1
2353,5151,1
2353,5222,1
2353,5223,1
2353,5244,1
2353,6111,1
2353,7321,1
2353,7322,1
2361,2371,1
2361,2392,1
2361,2399,1
2361,2422,1
2361,2424,1
2361,2425,1
2361,2619,1
2361,2711,1
2361,2811,1
2361,2832,1
2361,2833,1
2361,2913,1
2361,2914,1
2361,2915,1
2361,2916,1
2361,2919,1
2361,3111,1
2361,3633,1
2361,3634,1
2361,4111,1
2361,4121,1
2361,4131,1
2361,4132,1
2361,4212,1
2361,4214,1
2361,4222,1
2361,4224,1
2361,4225,1
2361,4229,1
2361,4311,1
2361,4312,1
2361,4313,1
2361,4321,1
2361,4323,1
2361,4411,1
2361,4412,1
2361,4413,1
2361,4414,1
2361,4415,1
2361,4416,1
2361,5113,1
2361,5151,1
2361,5222,1
2361,5223,1
2361,5244,1
2361,6111,1
2361,7321,1
2361,7322,1
2371,2391,2
2371,2392,3
2371,2399,2
2371,2422,1
2371,2424,1
2371,2425,1
2371,2611,1
2371,2619,1
2371,2711,1
2371,2811,1
2371,2824,1
2371,2825,2
2371,2826,2
2371,2832,1
2371,2833,1
2371,2913,1
2371,2914,1
2371,2915,1
2371,2916,1
2371,2919,1
2371,3111,1
2371,3633,1
2371,3634,1
2371,4111,1
2371,4121,1
2371,4131,1
2371,4132,1
2371,4212,1
2371,4214,1
2371,4222,1
2371,4224,1
2371,4225,1
2371,4229,1
2371,4311,1
2371,4312,1
2371,4313,1
2371,4321,1
2371,4323,1
2371,4411,1
2371,4412,1
2371,4413,1
2371,4414,1
2371,4415,1
2371,4416,1
2371,5113,1
2371,5151,1
2371,5222,1
2371,5223,1
2371,5244,1
2371,5413,1
2371,5414,1
2371,6111,1
2371,7321,1
2371,7322,1
2381,2393,1
2381,2433,1
2381,2511,1
2381,2512,1
2381,2513,1
2381,2514,1
2381,2519,1
2381,2521,1
2381,2522,1
2381,3111,1
2381,3112,1
2381,3113,2
2381,3114,2
2381,3115,1
2381,3116,1
2381,3117,1
2381,3118,1
2381,3119,1
2381,3131,1
2381,3143,1
2381,3144,1
2381,3151,1
2381,3152,1
2381,3153,1
2381,3154,1
2381,3161,1
2381,3241,1
2381,3255,1
2381,3256,1
2381,3522,1
2381,7211,1
2381,7212,1
2381,7213,1
2381,7221,1
2381,7222,1
2381,7411,1
2381,7412,1
2381,7413,1
2381,7421,1
2381,7422,1
2391,2392,3
2391,2399,2
2391,2434,1
2391,2611,1
2391,2824,1
2391,2825,2
2391,2826,2
2391,2842,1
2391,3119,1
2391,3622,1
2391,5413,1
2391,5414,1
2392,2399,3
2392,2422,1
2392,2424,1
2392,2425,1
2392,2611,1
2392,2619,1
2392,2711,1
2392,2811,1
2392,2824,1
2392,2825,2
2392,2826,2
2392,2832,1
2392,2833,1
2392,2913,1
2392,2914,1
2392,2915,1
2392,2916,1
2392,2919,1
2392,3111,1
2392,3633,1
2392,3634,1
2392,4111,1
2392,4121,1
2392,4131,1
2392,4132,1
2392,4212,1
2392,4214,1
2392,4222,1
2392,4224,1
2392,4225,1
2392,4229,1
2392,4311,1
2392,4312,1
2392,4313,1
2392,4321,1
2392,4323,1
2392,4411,1
2392,4412,1
2392,4413,1
2392,4414,1
2392,4415,1
2392,4416,1
2392,5113,1
2392,5151,1
2392,5152,1
2392,5222,1
2392,5223,1
2392,5244,1
2392,5312,1
2392,5413,1
2392,5414,1
2392,6111,1
2392,7321,1
2392,7322,1
2393,2511,2
2393,2512,4
2393,2513,2
2393,2514,4
2393,2519,3
2393,2521,1
2393,2522,3
2393,2524,1
2393,2531,1
2393,3119,1
2393,3511,1
2393,3512,1
2393,3513,1
2393,3514,1
2393,3522,1
2399,2412,1
2399,2422,2
2399,2424,2
2399,2425,1
2399,2426,1
2399,2434,1
2399,2512,1
2399,2519,1
2399,2521,1
2399,2523,1
2399,2524,1
2399,2531,1
2399,2542,1
2399,2611,2
2399,2619,2
2399,2711,1
2399,2811,1
2399,2821,1
2399,2822,1
2399,2823,1
2399,2825,1
2399,2826,1
2399,2831,1
2399,2832,1
2399,2833,1
2399,2849,1
2399,2912,1
2399,2913,1
2399,2914,1
2399,2915,1
2399,2916,1
2399,2919,1
2399,3111,1
2399,3132,1
2399,3133,1
2399,3134,1
2399,3135,1
2399,3141,1
2399,3142,1
2399,3143,1
2399,3144,1
2399,3231,1
2399,3311,1
2399,3313,1
2399,3314,1
2399,3315,1
2399,3633,1
2399,3634,1
2399,3712,1
2399,3713,1
2399,3714,1
2399,4111,1
2399,4121,1
2399,4131,1
2399,4132,1
2399,4212,1
2399,4214,1
2399,4222,1
2399,4224,1
2399,4225,1
2399,4229,1
2399,4311,1
2399,4312,1
2399,4313,1
2399,4321,1
2399,4323,1
2399,4411,1
2399,4412,1
2399,4413,1
2399,4414,1
2399,4415,1
2399,4416,1
2399,5113,1
2399,5151,1
2399,5222,1
2399,5223,1
2399,5244,1
2399,5413,1
2399,5414,1
2399,6111,1
2399,7321,1
2399,7322,1
2411,2412,1
2411,2413,1
2411,2423,2
2411,2424,1
2411,2425,3
2411,2712,1
2411,2912,2
2411,3122,1
2411,3142,1
2411,3311,1
2411,3313,1
2411,3323,1
2411,3341,1
2411,3712,2
2411,3713,2
2411,3714,2
2411,4211,1
2411,4221,1
2411,4311,2
2411,4312,2
2411,4313,3
2411,4415,1
2411,4419,2
2411,6111,2
2411,7511,1
2411,7515,1
2412,2413,2
2412,2421,1
2412,2422,1
2412,2424,1
2412,2426,1
2412,2431,1
2412,2434,1
2412,2512,1
2412,2519,1
2412,2521,1
2412,2523,1
2412,2524,1
2412,2531,1
2412,2542,1
2412,2611,1
2412,2619,1
2412,2821,2
2412,2822,1
2412,2823,1
2412,2831,1
2412,2849,1
2412,2912,1
2412,3132,1
2412,3133,1
2412,3134,1
2412,3135,1
2412,3141,1
2412,3142,1
2412,3143,1
2412,3144,1
2412,3231,1
2412,3311,2
2412,3313,1
2412,3314,1
2412,3315,1
2412,3712,1
2412,3713,1
2412,3714,1
2412,6111,1
2413,2421,3
2413,2426,1
2413,2431,1
2413,2524,1
2413,2821,1
2413,2832,1
2413,3311,2
2413,3314,1
2413,4311,1
2413,4312,1
2421,2422,1
2421,2423,2
2421,2425,1
2421,2426,1
2421,2431,2
2421,2434,1
2421,2524,1
2421,2611,1
2421,2619,1
2421,2711,1
2421,2712,1
2421,2832,1
2421,2911,1
2421,2914,1
2421,3122,1
2421,3123,1
2421,3129,1
2421,3314,1
2421,3332,1
2421,3333,1
2421,3341,1
2421,3343,1
2421,3622,1
2421,3633,1
2421,3634,1
2421,3641,1
2421,3711,1
2421,4222,1
2421,4226,1
2421,4312,1
2421,4323,1
2421,4419,1
2421,5222,1
2421,5415,1
2422,2423,1
2422,2424,2
2422,2425,2
2422,2426,1
2422,2434,3
2422,2512,1
2422,2519,1
2422,2521,2
2422,2523,1
2422,2524,2
2422,2531,1
2422,2542,1
2422,2611,2
2422,2619,3
2422,2711,2
2422,2712,1
2422,2811,1
2422,2821,1
2422,2822,1
2422,2823,1
2422,2824,1
2422,2831,1
2422,2832,1
2422,2833,1
2422,2849,1
2422,2911,1
2422,2912,1
2422,2913,1
2422,2914,2
2422,2915,1
2422,2916,1
2422,2919,1
2422,3111,1
2422,3122,1
2422,3123,1
2422,3129,1
2422,3132,1
2422,3133,1
2422,3134,1
2422,3135,1
2422,3141,1
2422,3142,1
2422,3143,1
2422,3144,1
2422,3231,1
2422,3311,1
2422,3313,1
2422,3314,1
2422,3315,1
2422,3332,1
2422,3333,1
2422,3341,1
2422,3343,1
2422,3622,2
2422,3633,2
2422,3634,2
2422,3641,1
2422,3711,1
2422,3712,1
2422,3713,1
2422,3714,1
2422,4111,1
2422,4121,1
2422,4131,1
2422,4132,1
2422,4212,1
2422,4214,1
2422,4222,2
2422,4224,1
2422,4225,1
2422,4226,1
2422,4229,1
2422,4311,1
2422,4312,2
2422,4313,1
2422,4321,1
2422,4323,2
2422,4411,1
2422,4412,1
2422,4413,1
2422,4414,1
2422,4415,1
2422,4416,1
2422,4419,1
2422,5113,1
2422,5151,1
2422,5222,2
2422,5223,1
2422,5244,1
2422,5415,1
2422,6111,1
2422,7321,1
2422,7322,1
2423,2424,1
2423,2425,1
2423,2431,1
2423,2434,1
2423,2611,1
2423,2619,1
2423,2711,1
2423,2712,1
2423,2911,1
2423,2914,1
2423,3122,2
2423,3123,1
2423,3129,1
2423,3142,1
2423,3332,1
2423,3333,1
2423,3341,1
2423,3343,1
2423,3622,1
2423,3633,1
2423,3634,1
2423,3641,1
2423,3711,1
2423,4222,1
2423,4226,1
2423,4312,1
2423,4323,1
2423,4415,1
2423,4419,1
2423,5222,1
2423,5415,1
2423,7511,1
2423,7515,1
2424,2425,2
2424,2426,1
2424,2434,1
2424,2512,1
2424,2519,1
2424,2521,1
2424,2523,1
2424,2524,1
2424,2531,1
2424,2542,1
2424,2611,1
2424,2619,2
2424,2711,1
2424,2811,1
2424,2821,1
2424,2822,1
2424,2823,1
2424,2831,1
2424,2832,1
2424,2833,1
2424,2849,1
2424,2912,1
2424,2913,1
2424,2914,1
2424,2915,1
2424,2916,1
2424,2919,1
2424,3111,1
2424,3132,1
2424,3133,1
2424,3134,1
2424,3135,1
2424,3141,1
2424,3142,1
2424,3143,1
2424,3144,1
2424,3231,1
2424,3311,1
2424,3313,1
2424,3314,1
2424,3315,1
2424,3341,1
2424,3633,1
2424,3634,1
2424,3712,1
2424,3713,1
2424,3714,1
2424,4111,1
2424,4121,1
2424,4131,1
2424,4132,1
2424,4212,1
2424,4214,1
2424,4222,1
2424,4224,1
2424,4225,1
2424,4229,1
2424,4311,1
2424,4312,2
2424,4313,2
2424,4321,1
2424,4323,1
2424,4411,1
2424,4412,1
2424,4413,1
2424,4414,1
2424,4415,1
2424,4416,1
2424,4419,1
2424,5113,1
2424,5151,1
2424,5222,1
2424,5223,1
2424,5244,1
2424,6111,2
2424,7321,1
2424,7322,1
2425,2432,1
2425,2434,1
2425,2611,1
2425,2619,2
2425,2711,2
2425,2712,2
2425,2811,1
2425,2832,1
2425,2833,1
2425,2911,1
2425,2912,1
2425,2913,1
2425,2914,2
2425,2915,1
2425,2916,1
2425,2919,1
2425,3111,1
2425,3122,1
2425,3123,1
2425,3129,1
2425,3323,1
2425,3332,1
2425,3333,1
2425,3341,2
2425,3343,2
2425,3622,1
2425,3633,2
2425,3634,2
2425,3641,1
2425,3711,1
2425,3712,1
2425,3713,1
2425,3714,1
2425,4111,1
2425,4121,1
2425,4131,1
2425,4132,1
2425,4212,1
2425,4214,1
2425,4221,1
2425,4222,2
2425,4224,1
2425,4225,1
2425,4226,1
2425,4229,1
2425,4311,1
2425,4312,3
2425,4313,4
2425,4321,1
2425,4323,2
2425,4411,1
2425,4412,1
2425,4413,1
2425,4414,1
2425,4415,1
2425,4416,1
2425,4419,3
2425,5113,1
2425,5151,1
2425,5222,2
2425,5223,1
2425,5244,1
2425,5415,1
2425,6111,2
2425,7321,1
2425,7322,1
2426,2434,1
2426,2512,1
2426,2519,1
2426,2521,1
2426,2523,1
2426,2524,2
2426,2531,1
2426,2542,1
2426,2611,1
2426,2619,1
2426,2821,1
2426,2822,1
2426,2823,1
2426,2831,1
2426,2832,1
2426,2849,1
2426,2912,1
2426,3132,1
2426,3133,1
2426,3134,1
2426,3135,1
2426,3141,1
2426,3142,1
2426,3143,1
2426,3144,1
2426,3231,1
2426,3311,1
2426,3313,1
2426,3314,1
2426,3315,1
2426,3712,1
2426,3713,1
2426,3714,1
2431,2433,1
2431,2832,1
2431,3321,1
2431,3322,1
2431,3334,1
2431,3339,1
2431,5211,1
2431,5221,1
2431,5222,1
2431,5244,1
2431,8322,1
2432,2712,2
2432,3323,1
2432,3343,1
2432,5121,1
2432,5151,1
2433,3321,1
2433,3322,1
2433,5222,1
2433,5244,1
2434,2512,1
2434,2519,1
2434,2521,2
2434,2523,1
2434,2524,2
2434,2531,1
2434,2542,1
2434,2611,2
2434,2619,2
2434,2711,1
2434,2712,1
2434,2821,1
2434,2822,1
2434,2823,1
2434,2824,1
2434,2831,1
2434,2842,1
2434,2849,1
2434,2911,1
2434,2912,1
2434,2914,1
2434,3119,1
2434,3122,1
2434,3123,1
2434,3129,1
2434,3132,1
2434,3133,1
2434,3134,1
2434,3135,1
2434,3141,1
2434,3142,1
2434,3143,1
2434,3144,1
2434,3231,1
2434,3311,1
2434,3313,1
2434,3314,1
2434,3315,1
2434,3332,1
2434,3333,1
2434,3341,1
2434,3343,1
2434,3622,3
2434,3633,1
2434,3634,1
2434,3641,1
2434,3711,1
2434,3712,1
2434,3713,1
2434,3714,1
2434,4222,2
2434,4226,1
2434,4312,1
2434,4323,1
2434,4419,1
2434,5222,1
2434,5415,1
2511,2512,6
2511,2513,4
2511,2514,5
2511,2519,2
2511,2521,3
2511,2522,2
2511,2524,2
2511,3522,1
2511,4132,1
2511,5242,1
2512,2513,6
2512,2514,9
2512,2519,5
2512,2521,3
2512,2522,3
2512,2523,2
2512,2524,3
2512,2531,2
2512,2542,1
2512,2543,1
2512,2611,1
2512,2619,1
2512,2821,1
2512,2822,1
2512,2823,1
2512,2831,1
2512,2849,1
2512,2912,1
2512,3111,1
2512,3119,1
2512,3132,2
2512,3133,2
2512,3134,2
2512,3135,2
2512,3141,2
2512,3142,1
2512,3143,1
2512,3144,1
2512,3159,1
2512,3161,1
2512,3231,1
2512,3311,1
2512,3313,1
2512,3314,1
2512,3315,1
2512,3511,1
2512,3512,1
2512,3513,1
2512,3514,1
2512,3522,1
2512,3712,1
2512,3713,1
2512,3714,1
2512,6111,1
2512,7127,1
2513,2514,5
2513,2519,3
2513,2521,2
2513,2522,3
2513,2523,2
2513,2524,2
2513,2543,1
2513,3111,1
2513,3119,1
2513,3132,1
2513,3133,1
2513,3134,1
2513,3135,1
2513,3141,1
2513,3159,1
2513,3161,1
2513,3511,1
2513,3512,1
2513,3513,2
2513,3514,3
2513,3522,1
2513,4132,1
2513,4212,1
2513,4213,1
2513,5242,1
2513,6111,1
2513,7127,1
2514,2519,3
2514,2521,3
2514,2522,3
2514,2524,2
2514,2531,1
2514,2543,1
2514,3111,1
2514,3119,1
2514,3132,1
2514,3133,1
2514,3134,1
2514,3135,1
2514,3141,1
2514,3511,1
2514,3512,1
2514,3513,1
2514,3514,1
2514,3522,1
2514,6111,1
2514,7127,1
2519,2521,2
2519,2522,4
2519,2523,2
2519,2524,1
2519,2531,2
2519,2542,1
2519,2611,1
2519,2619,1
2519,2712,1
2519,2821,1
2519,2822,1
2519,2823,1
2519,2831,1
2519,2849,1
2519,2912,1
2519,3111,1
2519,3112,2
2519,3115,1
2519,3116,1
2519,3117,1
2519,3132,2
2519,3133,2
2519,3134,2
2519,3135,2
2519,3141,2
2519,3142,1
2519,3143,1
2519,3144,1
2519,3159,1
2519,3161,1
2519,3231,1
2519,3311,1
2519,3313,1
2519,3314,1
2519,3315,1
2519,3522,1
2519,3712,1
2519,3713,1
2519,3714,1
2519,5241,1
2519,5243,1
2519,6111,1
2519,6211,1
2519,7113,1
2519,7127,1
2519,7515,1
2519,7611,1
2519,7633,1
2521,2522,2
2521,2523,2
2521,2524,3
2521,2531,1
2521,2542,1
2521,2611,1
2521,2619,1
2521,2821,1
2521,2822,1
2521,2823,1
2521,2824,1
2521,2831,1
2521,2849,1
2521,2912,1
2521,3132,1
2521,3133,1
2521,3134,1
2521,3135,1
2521,3141,1
2521,3142,1
2521,3143,1
2521,3144,1
2521,3231,1
2521,3311,1
2521,3313,1
2521,3314,1
2521,3315,1
2521,3513,1
2521,3522,1
2521,3622,1
2521,3712,1
2521,3713,1
2521,3714,1
2521,4132,1
2521,4225,1
2522,2523,1
2522,2531,1
2522,3111,1
2522,3119,1
2522,3132,1
2522,3133,1
2522,3134,1
2522,3135,1
2522,3141,1
2522,3511,2
2522,3512,2
2522,3513,2
2522,3514,1
2522,3522,1
2522,6111,1
2522,7127,1
2523,2524,1
2523,2531,2
2523,2542,1
2523,2611,1
2523,2619,1
2523,2821,1
2523,2822,1
2523,2823,1
2523,2831,1
2523,2849,1
2523,2912,1
2523,3132,1
2523,3133,1
2523,3134,1
2523,3135,1
2523,3141,1
2523,3142,1
2523,3143,1
2523,3144,1
2523,3159,1
2523,3161,1
2523,3231,1
2523,3311,1
2523,3313,1
2523,3314,1
2523,3315,1
2523,3511,1
2523,3512,1
2523,3513,2
2523,3712,1
2523,3713,1
2523,3714,1
2523,4225,1
2524,2531,1
2524,2542,1
2524,2611,1
2524,2619,1
2524,2821,1
2524,2822,1
2524,2823,1
2524,2824,1
2524,2825,1
2524,2826,1
2524,2831,1
2524,2832,2
2524,2849,1
2524,2912,1
2524,3132,1
2524,3133,1
2524,3134,1
2524,3135,1
2524,3141,1
2524,3142,1
2524,3143,1
2524,3144,1
2524,3231,1
2524,3257,1
2524,3311,1
2524,3313,1
2524,3314,2
2524,3315,1
2524,3622,1
2524,3712,1
2524,3713,1
2524,3714,1
2524,4226,1
2524,4415,1
2524,4416,1
2531,2542,1
2531,2611,1
2531,2619,1
2531,2821,1
2531,2822,1
2531,2823,1
2531,2831,1
2531,2849,1
2531,2912,1
2531,3132,1
2531,3133,1
2531,3134,1
2531,3135,1
2531,3141,1
2531,3142,1
2531,3143,1
2531,3144,1
2531,3231,1
2531,3311,1
2531,3313,1
2531,3314,1
2531,3315,1
2531,3511,2
2531,3512,2
2531,3513,2
2531,3712,1
2531,3713,1
2531,3714,1
2541,2542,3
2541,2543,4
2541,2841,4
2541,2844,2
2541,3118,1
2541,3521,1
2541,3631,1
2541,3632,1
2541,7321,2
2541,7322,1
2542,2543,4
2542,2611,1
2542,2619,1
2542,2821,1
2542,2822,1
2542,2823,1
2542,2831,1
2542,2841,4
2542,2844,2
2542,2849,1
2542,2912,1
2542,3132,1
2542,3133,1
2542,3134,1
2542,3135,1
2542,3141,1
2542,3142,1
2542,3143,1
2542,3144,1
2542,3231,1
2542,3311,1
2542,3313,1
2542,3314,1
2542,3315,1
2542,3514,1
2542,3521,1
2542,3632,1
2542,3712,1
2542,3713,1
2542,3714,1
2542,7321,1
2543,2841,5
2543,2844,3
2543,3514,1
2543,3521,2
2543,3631,1
2543,3632,1
2543,7321,2
2543,7322,1
2611,2612,1
2611,2619,2
2611,2711,1
2611,2712,1
2611,2821,1
2611,2822,1
2611,2823,1
2611,2825,1
2611,2826,1
2611,2831,1
2611,2849,1
2611,2911,1
2611,2912,1
2611,2914,1
2611,3122,1
2611,3123,1
2611,3129,1
2611,3132,1
2611,3133,1
2611,3134,1
2611,3135,1
2611,3141,1
2611,3142,1
2611,3143,1
2611,3144,1
2611,3231,1
2611,3311,1
2611,3313,1
2611,3314,1
2611,3315,1
2611,3332,1
2611,3333,1
2611,3341,1
2611,3343,1
2611,3622,1
2611,3633,1
2611,3634,1
2611,3641,1
2611,3711,1
2611,3712,1
2611,3713,1
2611,3714,1
2611,4222,1
2611,4226,1
2611,4312,2
2611,4323,1
2611,4419,1
2611,5222,1
2611,5413,1
2611,5414,1
2611,5415,1
2612,3411,1
2619,2711,2
2619,2712,1
2619,2811,1
2619,2821,1
2619,2822,1
2619,2823,1
2619,2831,1
2619,2832,1
2619,2833,1
2619,2849,1
2619,2911,1
2619,2912,1
2619,2913,1
2619,2914,2
2619,2915,1
2619,2916,1
2619,2919,1
2619,3111,1
2619,3122,1
2619,3123,1
2619,3129,1
2619,3132,1
2619,3133,1
2619,3134,1
2619,3135,1
2619,3141,1
2619,3142,1
2619,3143,1
2619,3144,1
2619,3231,1
2619,3311,1
2619,3313,1
2619,3314,1
2619,3315,1
2619,3332,1
2619,3333,1
2619,3341,1
2619,3343,1
2619,3622,1
2619,3633,2
2619,3634,2
2619,3641,1
2619,3711,1
2619,3712,1
2619,3713,1
2619,3714,1
2619,4111,1
2619,4121,1
2619,4131,1
2619,4132,1
2619,4212,1
2619,4214,1
2619,4222,2
2619,4224,1
2619,4225,1
2619,4226,1
2619,4229,1
2619,4311,1
2619,4312,2
2619,4313,1
2619,4321,1
2619,4323,2
2619,4411,1
2619,4412,1
2619,4413,1
2619,4414,1
2619,4415,1
2619,4416,1
2619,4419,1
2619,5113,1
2619,5151,1
2619,5222,2
2619,5223,1
2619,5244,1
2619,5415,1
2619,6111,1
2619,7321,1
2619,7322,1
2711,2712,1
2711,2811,1
2711,2832,1
2711,2833,1
2711,2911,1
2711,2913,1
2711,2914,2
2711,2915,1
2711,2916,1
2711,2919,1
2711,3111,1
2711,3122,1
2711,3123,1
2711,3129,1
2711,3332,1
2711,3333,1
2711,3341,1
2711,3343,1
2711,3622,1
2711,3633,2
2711,3634,2
2711,3641,2
2711,3711,1
2711,4111,1
2711,4121,1
2711,4131,1
2711,4132,1
2711,4212,1
2711,4214,1
2711,4222,2
2711,4224,1
2711,4225,1
2711,4226,1
2711,4229,1
2711,4311,1
2711,4312,2
2711,4313,1
2711,4321,1
2711,4322,1
2711,4323,2
2711,4411,1
2711,4412,1
2711,4413,1
2711,4414,1
2711,4415,1
2711,4416,1
2711,4419,1
2711,5113,1
2711,5151,2
2711,5152,1
2711,5222,2
2711,5223,1
2711,5244,1
2711,5311,1
2711,5312,1
2711,5322,1
2711,5415,1
2711,6111,1
2711,7321,1
2711,7322,1
2711,9112,1
2712,2911,1
2712,2912,1
2712,2914,1
2712,3112,1
2712,3115,1
2712,3116,1
2712,3117,1
2712,3122,1
2712,3123,1
2712,3129,1
2712,3313,1
2712,3323,1
2712,3332,1
2712,3333,1
2712,3341,1
2712,3343,1
2712,3622,1
2712,3633,1
2712,3634,1
2712,3641,3
2712,3711,1
2712,3712,1
2712,3713,1
2712,3714,1
2712,4211,1
2712,4221,1
2712,4222,1
2712,4226,1
2712,4312,1
2712,4313,1
2712,4323,1
2712,4419,2
2712,5111,1
2712,5121,3
2712,5131,1
2712,5132,1
2712,5151,1
2712,5152,1
2712,5211,1
2712,5212,1
2712,5221,1
2712,5222,1
2712,5231,1
2712,5241,1
2712,5243,1
2712,5311,1
2712,5322,1
2712,5415,1
2712,6211,1
2712,7113,1
2712,7511,1
2712,7512,2
2712,7513,2
2712,7514,2
2712,7515,1
2712,7611,1
2712,7633,1
2712,9411,1
2811,2832,1
2811,2833,1
2811,2913,1
2811,2914,1
2811,2915,1
2811,2916,1
2811,2919,2
2811,3111,1
2811,3122,1
2811,3344,1
2811,3633,1
2811,3634,1
2811,4111,2
2811,4121,2
2811,4131,2
2811,4132,2
2811,4211,1
2811,4212,1
2811,4213,1
2811,4214,1
2811,4222,2
2811,4223,1
2811,4224,2
2811,4225,2
2811,4226,1
2811,4229,2
2811,4311,2
2811,4312,1
2811,4313,2
2811,4321,2
2811,4323,1
2811,4411,2
2811,4412,2
2811,4413,2
2811,4414,1
2811,4415,1
2811,4416,1
2811,4419,1
2811,5113,1
2811,5151,2
2811,5222,1
2811,5223,2
2811,5231,1
2811,5244,2
2811,5413,1
2811,5414,1
2811,6111,1
2811,7321,1
2811,7322,1
2821,2822,1
2821,2823,1
2821,2831,1
2821,2849,1
2821,2912,1
2821,3132,1
2821,3133,1
2821,3134,1
2821,3135,1
2821,3141,1
2821,3142,1
2821,3143,1
2821,3144,1
2821,3231,1
2821,3311,2
2821,3313,1
2821,3314,1
2821,3315,1
2821,3712,1
2821,3713,1
2821,3714,1
2822,2823,2
2822,2831,1
2822,2849,1
2822,2912,1
2822,3111,2
2822,3115,1
2822,3116,1
2822,3132,1
2822,3133,1
2822,3134,1
2822,3135,1
2822,3141,2
2822,3142,2
2822,3143,1
2822,3144,2
2822,3231,1
2822,3311,1
2822,3313,1
2822,3314,1
2822,3315,1
2822,3712,1
2822,3713,1
2822,3714,1
2823,2831,1
2823,2849,1
2823,2912,1
2823,3111,1
2823,3115,1
2823,3116,1
2823,3132,1
2823,3133,1
2823,3134,1
2823,3135,1
2823,3141,1
2823,3142,1
2823,3143,1
2823,3144,1
2823,3231,1
2823,3311,1
2823,3313,1
2823,3314,1
2823,3315,1
2823,3712,1
2823,3713,1
2823,3714,1
2823,4212,1
2823,4312,1
2824,2825,1
2824,2826,1
2824,3221,1
2824,3254,1
2824,3256,1
2824,3344,1
2824,3622,1
2824,5321,1
