"","code","skills","skill_type"
"1643",2912,"Tax Audit","specific_skills"
"1644",2912,"Costing Skills","specific_skills"
"1645",2912,"Analysis","specific_skills"
"1646",2912,"Credit Management","specific_skills"
"1647",2912,"Tax Preparation","specific_skills"
"1648",2912,"Writing","basic_skills"
"1649",2913,"Active Listening","basic_skills"
"1650",2913,"Reading Comprehension","basic_skills"
"1651",2913,"Speaking","basic_skills"
"1652",2913,"Critical Thinking","basic_skills"
"1653",2913,"Decision Making","basic_skills"
"1654",2913,"Microsoft Office","specific_skills"
"1655",2913,"Regulatory Process Skills","specific_skills"
"1656",2914,"Active Listening","basic_skills"
"1657",2914,"Reading Comprehension","basic_skills"
"1658",2914,"Speaking","basic_skills"
"1659",2914,"Critical Thinking","basic_skills"
"1660",2914,"Decision Making","basic_skills"
"1661",2914,"Administration Management","specific_skills"
"1662",2914,"Microsoft Office","specific_skills"
"1663",2914,"Regulatory Process Skills","specific_skills"
"1664",2915,"Active Listening","basic_skills"
"1665",2915,"Coordination","basic_skills"
"1666",2915,"Critical Thinking","basic_skills"
"1667",2915,"Management Of Personnel Resources","basic_skills"
"1668",2915,"Monitoring","basic_skills"
"1669",2915,"Microsoft Office","specific_skills"
"1670",2915,"Regulatory Process Skills","specific_skills"
"1671",2916,"Active Listening","basic_skills"
"1672",2916,"Coordination","basic_skills"
"1673",2916,"Critical Thinking","basic_skills"
"1674",2916,"Management Of Personnel Resources","basic_skills"
"1675",2916,"Monitoring","basic_skills"
"1676",2916,"Microsoft Office","specific_skills"
"1677",2916,"Regulatory Process Skills","specific_skills"
"1678",2919,"Active Listening","basic_skills"
"1679",2919,"Critical Thinking","basic_skills"
"1680",2919,"Reading Comprehension","basic_skills"
"1681",2919,"Decision Making","basic_skills"
"1682",2919,"Writing","basic_skills"
"1683",2919,"Data Entry","specific_skills"
"1684",2919,"Microsoft Office","specific_skills"
"1685",2919,"Regulatory Process Skills","specific_skills"
"1686",3111,"Mathematics","basic_skills"
"1687",3111,"Reading Comprehension","basic_skills"
"1688",3111,"Critical Thinking","basic_skills"
"1689",3111,"Speaking","basic_skills"
"1690",3111,"Analytical","specific_skills"
"1691",3111,"Microsoft Office","specific_skills"
"1692",3111,"Scientific","specific_skills"
"1693",3111,"Research And Development","specific_skills"
"1694",3111,"Operation And Control","specific_skills"
"1695",3111,"Troubleshooting","specific_skills"
"1696",3111,"Technical Engineering","specific_skills"
"1697",3111,"Problem Solving","basic_skills"
"1698",3112,"Critical Thinking","basic_skills"
"1699",3112,"Active Listening","basic_skills"
"1700",3112,"Reading Comprehension","basic_skills"
"1701",3112,"Mathematics","basic_skills"
"1702",3112,"Speaking","basic_skills"
"1703",3112,"Cabling","specific_skills"
"1704",3112,"Testing Skills","specific_skills"
"1705",3112,"Engine Repair","specific_skills"
"1706",3112,"Work Safety","specific_skills"
"1707",3112,"Failure Analysis","specific_skills"
"1708",3112,"Construction","specific_skills"
"1709",3112,"Operation And Control","specific_skills"
"1710",3112,"Technical Engineering","specific_skills"
"1711",3112,"Green Skills","specific_skills"
"1712",3113,"Critical Thinking","basic_skills"
"1713",3113,"Reading Comprehension","basic_skills"
"1714",3113,"Complex Problem Solving","basic_skills"
"1715",3113,"Active Listening","basic_skills"
"1716",3113,"Electrical Troubleshooting","specific_skills"
"1717",3113,"Electrical Wiring","specific_skills"
"1718",3113,"Cabling","specific_skills"
"1719",3113,"Technical Engineering","specific_skills"
"1720",3114,"Critical Thinking","basic_skills"
"1721",3114,"Reading Comprehension","basic_skills"
"1722",3114,"Complex Problem Solving","basic_skills"
"1723",3114,"Active Listening","basic_skills"
"1724",3114,"Electrical Troubleshooting","specific_skills"
"1725",3114,"Electrical Wiring","specific_skills"
"1726",3114,"Cabling","specific_skills"
"1727",3114,"Technical Engineering","specific_skills"
"1728",3115,"Reading Comprehension","basic_skills"
"1729",3115,"Active Listening","basic_skills"
"1730",3115,"Critical Thinking","basic_skills"
"1731",3115,"Complex Problem Solving","basic_skills"
"1732",3115,"Research And Development","specific_skills"
"1733",3115,"Mechanical & Electrical","specific_skills"
"1734",3115,"Testing Skills","specific_skills"
"1735",3115,"Repairing","specific_skills"
"1736",3115,"Robotic Engineering","specific_skills"
"1737",3115,"Operation And Control","specific_skills"
"1738",3115,"Mechanical Maintenance","specific_skills"
"1739",3115,"Technical Engineering","specific_skills"
"1740",3116,"Complex Problem Solving","basic_skills"
"1741",3116,"Critical Thinking","basic_skills"
"1742",3116,"Decision Making","basic_skills"
"1743",3116,"Mathematics","basic_skills"
"1744",3116,"Research And Development","specific_skills"
"1745",3116,"Instrumental Analysis","specific_skills"
"1746",3116,"Testing Skills","specific_skills"
"1747",3116,"Repairing","specific_skills"
"1748",3116,"Operation And Control","specific_skills"
"1749",3116,"Quality Control","specific_skills"
"1750",3116,"Supervisory Skills","specific_skills"
"1751",3116,"Technical Engineering","specific_skills"
"1752",3117,"Complex Problem Solving","basic_skills"
"1753",3117,"Critical Thinking","basic_skills"
"1754",3117,"Decision Making","basic_skills"
"1755",3117,"Mathematics","basic_skills"
"1756",3117,"Testing Skills","specific_skills"
"1757",3117,"Repairing","specific_skills"
"1758",3117,"Operation And Control","specific_skills"
"1759",3117,"Work Safety","specific_skills"
"1760",3117,"Supervisory Skills","specific_skills"
"1761",3117,"Green Skills","specific_skills"
"1762",3117,"Technical Engineering","specific_skills"
"1763",3118,"Active Listening","basic_skills"
"1764",3118,"Critical Thinking","basic_skills"
"1765",3118,"Reading Comprehension","basic_skills"
"1766",3118,"Speaking","basic_skills"
"1767",3118,"Writing","basic_skills"
"1768",3118,"Autocad","specific_skills"
"1769",3118,"Engineering Drawings","specific_skills"
"1770",3118,"Technical Engineering","specific_skills"
"1771",3119,"Reading Comprehension","basic_skills"
"1772",3119,"Active Listening","basic_skills"
"1773",3119,"Critical Thinking","basic_skills"
"1774",3119,"Complex Problem Solving","basic_skills"
"1775",3119,"Monitoring","basic_skills"
"1776",3119,"Equipment Maintenance","specific_skills"
"1777",3119,"Equipment Repair","specific_skills"
"1778",3119,"Mechanical Maintenance","specific_skills"
"1779",3119,"Machine Operation","specific_skills"
"1780",3119,"Mechanical And Repairing Skills","specific_skills"
"1781",3119,"Work Safety","specific_skills"
"1782",3119,"Technical Engineering","specific_skills"
"1783",3119,"Food Safety","specific_skills"
"1784",3119,"Food Hygiene And Safety Standard","specific_skills"
"1785",3121,"Planning","basic_skills"
"1786",3121,"Time Management","basic_skills"
"1787",3121,"Management","basic_skills"
"1788",3121,"Communication","basic_skills"
"1789",3121,"Problem Solving","basic_skills"
"1790",3121,"Decision Making","basic_skills"
"1791",3121,"Supervisory Skills","specific_skills"
"1792",3121,"Equipment Maintenance","specific_skills"
"1793",3121,"Mechanical Maintenance","specific_skills"
"1794",3121,"Work Safety","specific_skills"
"1795",3122,"Active Listening","basic_skills"
"1796",3122,"Management Of Personnel Resources","basic_skills"
"1797",3122,"Speaking","basic_skills"
"1798",3122,"Time Management","basic_skills"
"1799",3122,"Coordination","basic_skills"
"1800",3122,"Warehouse Management","specific_skills"
"1801",3122,"Data Entry","specific_skills"
"1802",3122,"Supervisory Skills","specific_skills"
"1803",3122,"Inventory Management","specific_skills"
"1804",3122,"Work Safety","specific_skills"
"1805",3122,"Administration Management","specific_skills"
"1806",3122,"Inventory Checking","specific_skills"
"1807",3122,"Interpersonal","basic_skills"
"1808",3122,"Writing","basic_skills"
"1809",3122,"Halal Compliance","specific_skills"
"1810",3123,"Coordination","basic_skills"
"1811",3123,"Active Listening","basic_skills"
"1812",3123,"Speaking","basic_skills"
"1813",3123,"Critical Thinking","basic_skills"
"1814",3123,"Construction","specific_skills"
"1815",3123,"Supervisory Skills","specific_skills"
"1816",3123,"Staff Management","specific_skills"
"1817",3123,"Administration Management","specific_skills"
"1818",3123,"Work Safety","specific_skills"
"1819",3123,"Management Of Personnel Resources","basic_skills"
"1820",3129,"Coordination","basic_skills"
"1821",3129,"Monitoring","basic_skills"
"1822",3129,"Speaking","basic_skills"
"1823",3129,"Time Management","basic_skills"
"1824",3129,"Supervisory Skills","specific_skills"
"1825",3129,"Administration Management","specific_skills"
"1826",3129,"Work Safety","specific_skills"
"1827",3131,"Coordination","basic_skills"
"1828",3131,"Critical Thinking","basic_skills"
"1829",3131,"Monitoring","basic_skills"
"1830",3131,"Speaking","basic_skills"
"1831",3131,"Active Listening","basic_skills"
"1832",3131,"Work Safety","specific_skills"
"1833",3131,"Electrical Wiring","specific_skills"
"1834",3131,"Refractory","specific_skills"
"1835",3131,"Mechanical & Electrical","specific_skills"
"1836",3131,"Electrical Troubleshooting","specific_skills"
"1837",3131,"Equipment Maintenance","specific_skills"
"1838",3131,"Risk Assessment","specific_skills"
"1839",3132,"Coordination","basic_skills"
"1840",3132,"Critical Thinking","basic_skills"
"1841",3132,"Monitoring","basic_skills"
"1842",3132,"Speaking","basic_skills"
"1843",3132,"Active Listening","basic_skills"
"1844",3132,"Analysis","specific_skills"
"1845",3132,"Work Safety","specific_skills"
"1846",3132,"Troubleshooting","specific_skills"
"1847",3132,"Equipment Maintenance","specific_skills"
"1848",3132,"Risk Assessment","specific_skills"
"1849",3133,"Speaking","basic_skills"
"1850",3133,"Complex Problem Solving","basic_skills"
"1851",3133,"Coordination","basic_skills"
"1852",3133,"Monitoring","basic_skills"
"1853",3133,"Time Management","basic_skills"
"1854",3133,"Critical Thinking","basic_skills"
"1855",3133,"Analysis","specific_skills"
"1856",3133,"Instrumental Analysis","specific_skills"
"1857",3133,"Work Safety","specific_skills"
"1858",3133,"Troubleshooting","specific_skills"
"1859",3133,"Equipment Maintenance","specific_skills"
"1860",3133,"Risk Assessment","specific_skills"
"1861",3134,"Speaking","basic_skills"
"1862",3134,"Complex Problem Solving","basic_skills"
"1863",3134,"Coordination","basic_skills"
"1864",3134,"Reading Comprehension","basic_skills"
"1865",3134,"Monitoring","basic_skills"
"1866",3134,"Time Management","basic_skills"
"1867",3134,"Critical Thinking","basic_skills"
"1868",3134,"Analysis","specific_skills"
"1869",3134,"Instrumental Analysis","specific_skills"
"1870",3134,"Work Safety","specific_skills"
"1871",3134,"Troubleshooting","specific_skills"
"1872",3134,"Equipment Maintenance","specific_skills"
"1873",3134,"Risk Assessment","specific_skills"
"1874",3135,"Speaking","basic_skills"
"1875",3135,"Complex Problem Solving","basic_skills"
"1876",3135,"Coordination","basic_skills"
"1877",3135,"Reading Comprehension","basic_skills"
"1878",3135,"Monitoring","basic_skills"
"1879",3135,"Time Management","basic_skills"
"1880",3135,"Critical Thinking","basic_skills"
"1881",3135,"Analysis","specific_skills"
"1882",3135,"Instrumental Analysis","specific_skills"
"1883",3135,"Work Safety","specific_skills"
"1884",3135,"Troubleshooting","specific_skills"
"1885",3135,"Equipment Maintenance","specific_skills"
"1886",3135,"Risk Assessment","specific_skills"
"1887",3141,"Reading Comprehension","basic_skills"
"1888",3141,"Critical Thinking","basic_skills"
"1889",3141,"Active Listening","basic_skills"
"1890",3141,"Active Learning","basic_skills"
"1891",3141,"Laboratory Testing","specific_skills"
"1892",3141,"Scientific","specific_skills"
"1893",3141,"Soil Sampling","specific_skills"
"1894",3141,"Record Keeping","specific_skills"
"1895",3141,"Analysis","specific_skills"
"1896",3141,"Work Safety","specific_skills"
"1897",3141,"Troubleshooting","specific_skills"
"1898",3141,"Risk Assessment","specific_skills"
"1899",3142,"Reading Comprehension","basic_skills"
"1900",3142,"Active Listening","basic_skills"
"1901",3142,"Complex Problem Solving","basic_skills"
"1902",3142,"Critical Thinking","basic_skills"
"1903",3142,"Writing","basic_skills"
"1904",3142,"Laboratory Testing","specific_skills"
"1905",3142,"Soil Sampling","specific_skills"
"1906",3142,"Record Keeping","specific_skills"
"1907",3142,"Analysis","specific_skills"
"1908",3142,"Work Safety","specific_skills"
"1909",3142,"Horticulturist","specific_skills"
"1910",3142,"Scientific","specific_skills"
"1911",3142,"Farming Skills","specific_skills"
"1912",3142,"Halal Compliance","specific_skills"
"1913",3143,"Critical Thinking","basic_skills"
"1914",3143,"Reading Comprehension","basic_skills"
"1915",3143,"Decision Making","basic_skills"
"1916",3143,"Speaking","basic_skills"
"1917",3143,"Soil Sampling","specific_skills"
"1918",3143,"Analysis","specific_skills"
"1919",3143,"Work Safety","specific_skills"
"1920",3143,"Technical Engineering","specific_skills"
"1921",3143,"Laboratory Testing","specific_skills"
"1922",3143,"Record Keeping","specific_skills"
"1923",3143,"Farming Skills","specific_skills"
"1924",3144,"Active Listening","basic_skills"
"1925",3144,"Decision Making","basic_skills"
"1926",3144,"Monitoring","basic_skills"
"1927",3144,"Critical Thinking","basic_skills"
"1928",3144,"Laboratory Testing","specific_skills"
"1929",3144,"Scientific","specific_skills"
"1930",3144,"Record Keeping","specific_skills"
"1931",3144,"Analysis","specific_skills"
"1932",3144,"Work Safety","specific_skills"
"1933",3144,"Technical Engineering","specific_skills"
"1934",3144,"Farming Skills","specific_skills"
"1935",3151,"Teamwork","basic_skills"
"1936",3151,"Decision Making","basic_skills"
"1937",3151,"Complex Problem Solving","basic_skills"
"1938",3151,"Critical Thinking","basic_skills"
"1939",3151,"Technical Engineering","specific_skills"
"1940",3151,"Mechanical & Electrical","specific_skills"
"1941",3151,"Mechanical Maintenance","specific_skills"
"1942",3152,"Teamwork","basic_skills"
"1943",3152,"Decision Making","basic_skills"
"1944",3152,"Complex Problem Solving","basic_skills"
"1945",3152,"Critical Thinking","basic_skills"
"1946",3152,"Technical Engineering","specific_skills"
"1947",3152,"Mechanical & Electrical","specific_skills"
"1948",3152,"Mechanical Maintenance","specific_skills"
"1949",3153,"Teamwork","basic_skills"
"1950",3153,"Decision Making","basic_skills"
"1951",3153,"Complex Problem Solving","basic_skills"
"1952",3153,"Critical Thinking","basic_skills"
"1953",3153,"Technical Engineering","specific_skills"
"1954",3153,"Mechanical & Electrical","specific_skills"
"1955",3153,"Mechanical Maintenance","specific_skills"
"1956",3154,"Teamwork","basic_skills"
"1957",3154,"Decision Making","basic_skills"
"1958",3154,"Complex Problem Solving","basic_skills"
"1959",3154,"Critical Thinking","basic_skills"
"1960",3154,"Engine Repair","specific_skills"
"1961",3154,"Mechanical Maintenance","specific_skills"
"1962",3154,"Technical Engineering","specific_skills"
"1963",3154,"Mechanical & Electrical","specific_skills"
"1964",3159,"Active Listening","basic_skills"
"1965",3159,"Coordination","basic_skills"
"1966",3159,"Time Management","basic_skills"
"1967",3159,"Critical Thinking","basic_skills"
"1968",3159,"Debugging","specific_skills"
"1969",3159,"Vehicle Maintenance","specific_skills"
"1970",3159,"Green Skills","specific_skills"
"1971",3161,"Active Listening","basic_skills"
"1972",3161,"Coordination","basic_skills"
"1973",3161,"Time Management","basic_skills"
"1974",3161,"Critical Thinking","basic_skills"
"1975",3161,"Debugging","specific_skills"
"1976",3161,"Technical Engineering","specific_skills"
"1977",3211,"Active Listening","basic_skills"
"1978",3211,"Speaking","basic_skills"
"1979",3211,"Reading Comprehension","basic_skills"
"1980",3211,"Critical Thinking","basic_skills"
"1981",3211,"Social Perceptivenesss","basic_skills"
"1982",3211,"Medical Imaging","specific_skills"
"1983",3211,"Machine Operation","specific_skills"
"1984",3211,"Patient Evaluation","specific_skills"
"1985",3212,"Active Listening","basic_skills"
"1986",3212,"Speaking","basic_skills"
"1987",3212,"Reading Comprehension","basic_skills"
"1988",3212,"Critical Thinking","basic_skills"
"1989",3212,"Social Perceptivenesss","basic_skills"
"1990",3212,"Medical Imaging","specific_skills"
"1991",3212,"Machine Operation","specific_skills"
"1992",3212,"Patient Evaluation","specific_skills"
"1993",3213,"Active Listening","basic_skills"
"1994",3213,"Reading Comprehension","basic_skills"
"1995",3213,"Speaking","basic_skills"
"1996",3213,"Critical Thinking","basic_skills"
"1997",3213,"Monitoring","basic_skills"
"1998",3213,"Inventory Management","specific_skills"
"1999",3213,"Invoicing","specific_skills"
"2000",3214,"Reading Comprehension","basic_skills"
"2001",3214,"Critical Thinking","basic_skills"
"2002",3214,"Time Management","basic_skills"
"2003",3214,"Active Learning","basic_skills"
"2004",3214,"Occlusion","specific_skills"
"2005",3215,"Active Listening","basic_skills"
"2006",3215,"Critical Thinking","basic_skills"
"2007",3215,"Reading Comprehension","basic_skills"
"2008",3215,"Speaking","basic_skills"
"2009",3215,"Occlusion","specific_skills"
"2010",3221,"Service Orientation","basic_skills"
"2011",3221,"Active Listening","basic_skills"
"2012",3221,"Social Perceptivenesss","basic_skills"
"2013",3221,"Monitoring","basic_skills"
"2014",3221,"Coordination","basic_skills"
"2015",3221,"Nursing","specific_skills"
"2016",3221,"Infection Control","specific_skills"
"2017",3221,"Patient Care","specific_skills"
"2018",3222,"Active Listening","basic_skills"
"2019",3222,"Critical Thinking","basic_skills"
"2020",3222,"Social Perceptivenesss","basic_skills"
"2021",3222,"Speaking","basic_skills"
"2022",3222,"Active Learning","basic_skills"
"2023",3222,"Nursing","specific_skills"
"2024",3222,"Infection Control","specific_skills"
"2025",3222,"Midwifery","specific_skills"
"2026",3231,"Active Listening","basic_skills"
"2027",3231,"Critical Thinking","basic_skills"
"2028",3231,"Social Perceptivenesss","basic_skills"
"2029",3231,"Service Orientation","basic_skills"
"2030",3231,"Decision Making","basic_skills"
"2031",3231,"Analysis","specific_skills"
"2032",3241,"Active Listening","basic_skills"
"2033",3241,"Critical Thinking","basic_skills"
"2034",3241,"Monitoring","basic_skills"
"2035",3241,"Reading Comprehension","basic_skills"
"2036",3241,"Service Orientation","basic_skills"
"2037",3241,"Laboratory Testing","specific_skills"
"2038",3241,"Surgical Instruments","specific_skills"
"2039",3241,"Speaking","basic_skills"
"2040",3241,"Complex Problem Solving","basic_skills"
"2041",3241,"Technical Engineering","specific_skills"
"2042",3251,"Active Listening","basic_skills"
"2043",3251,"Reading Comprehension","basic_skills"
"2044",3251,"Speaking","basic_skills"
"2045",3251,"Critical Thinking","basic_skills"
"2046",3251,"Service Orientation","basic_skills"
"2047",3251,"Dental Care","specific_skills"
"2048",3251,"Infection Control","specific_skills"
"2049",3251,"Decision Making","basic_skills"
"2050",3251,"Monitoring","basic_skills"
"2051",3252,"Speaking","basic_skills"
"2052",3252,"Active Listening","basic_skills"
"2053",3252,"Service Orientation","basic_skills"
"2054",3252,"Reading Comprehension","basic_skills"
"2055",3252,"Coordination","basic_skills"
"2056",3252,"Medical Records Management","specific_skills"
"2057",3252,"Record Keeping","specific_skills"
"2058",3253,"Active Listening","basic_skills"
"2059",3253,"Social Perceptivenesss","basic_skills"
"2060",3253,"Speaking","basic_skills"
"2061",3253,"Writing","basic_skills"
"2062",3253,"Reading Comprehension","basic_skills"
"2063",3253,"Phlebotomy","specific_skills"
"2064",3254,"Speaking","basic_skills"
"2065",3254,"Active Listening","basic_skills"
"2066",3254,"Reading Comprehension","basic_skills"
"2067",3254,"Critical Thinking","basic_skills"
"2068",3254,"Service Orientation","basic_skills"
"2069",3254,"Patient Care","specific_skills"
"2070",3255,"Active Listening","basic_skills"
"2071",3255,"Monitoring","basic_skills"
"2072",3255,"Social Perceptivenesss","basic_skills"
"2073",3255,"Speaking","basic_skills"
"2074",3255,"Active Learning","basic_skills"
"2075",3255,"Reflexology","specific_skills"
"2076",3255,"Massage Therapy","specific_skills"
"2077",3255,"Physical Therapy","specific_skills"
"2078",3255,"Technical Engineering","specific_skills"
"2079",3256,"Speaking","basic_skills"
"2080",3256,"Active Listening","basic_skills"
"2081",3256,"Reading Comprehension","basic_skills"
"2082",3256,"Social Perceptivenesss","basic_skills"
"2083",3256,"Monitoring","basic_skills"
"2084",3256,"Patient Care","specific_skills"
"2085",3256,"Dental Care","specific_skills"
"2086",3256,"First Aid","specific_skills"
"2087",3256,"Patient Examination","specific_skills"
"2088",3256,"Nursing","specific_skills"
"2089",3256,"Technical Engineering","specific_skills"
"2090",3257,"Speaking","basic_skills"
"2091",3257,"Active Listening","basic_skills"
"2092",3257,"Complex Problem Solving","basic_skills"
"2093",3257,"Critical Thinking","basic_skills"
"2094",3257,"Reading Comprehension","basic_skills"
"2095",3257,"Data Management","specific_skills"
"2096",3257,"Root Cause Analysis","specific_skills"
"2097",3257,"Environmental Impact Assessment","specific_skills"
"2098",3258,"Critical Thinking","basic_skills"
"2099",3258,"Service Orientation","basic_skills"
"2100",3258,"Reading Comprehension","basic_skills"
"2101",3258,"Medical Records Management","specific_skills"
"2102",3258,"First Aid","specific_skills"
"2103",3259,"Critical Thinking","basic_skills"
"2104",3259,"Service Orientation","basic_skills"
"2105",3259,"Reading Comprehension","basic_skills"
"2106",3259,"Medical Records Management","specific_skills"
"2107",3259,"First Aid","specific_skills"
"2108",3311,"Critical Thinking","basic_skills"
"2109",3311,"Active Listening","basic_skills"
"2110",3311,"Reading Comprehension","basic_skills"
"2111",3311,"Speaking","basic_skills"
"2112",3311,"Persuasion","basic_skills"
"2113",3311,"Analysis","specific_skills"
"2114",3311,"Financial Reporting","specific_skills"
"2115",3311,"Forecasting","specific_skills"
"2116",3312,"Active Listening","basic_skills"
"2117",3312,"Speaking","basic_skills"
"2118",3312,"Decision Making","basic_skills"
"2119",3312,"Reading Comprehension","basic_skills"
"2120",3312,"Critical Thinking","basic_skills"
"2121",3312,"Credit Analysis","specific_skills"
"2122",3313,"Mathematics","basic_skills"
"2123",3313,"Active Listening","basic_skills"
"2124",3313,"Critical Thinking","basic_skills"
"2125",3313,"Reading Comprehension","basic_skills"
"2126",3313,"Speaking","basic_skills"
"2127",3313,"Analysis","specific_skills"
"2128",3313,"Internal Auditing","specific_skills"
"2129",3313,"Financial Auditing","specific_skills"
"2130",3313,"Tax Audit","specific_skills"
"2131",3313,"Cash Management","specific_skills"
"2132",3313,"Bookkeeping","specific_skills"
"2133",3314,"Mathematics","basic_skills"
"2134",3314,"Basic Ict","basic_skills"
"2135",3314,"Calculation","basic_skills"
"2136",3314,"Critical Thinking","basic_skills"
"2137",3314,"Data Analysis","specific_skills"
"2138",3314,"Analysis","specific_skills"
"2139",3315,"Active Listening","basic_skills"
"2140",3315,"Reading Comprehension","basic_skills"
"2141",3315,"Critical Thinking","basic_skills"
"2142",3315,"Mathematics","basic_skills"
"2143",3315,"Decision Making","basic_skills"
"2144",3315,"Analysis","specific_skills"
"2145",3321,"Reading Comprehension","basic_skills"
"2146",3321,"Active Listening","basic_skills"
"2147",3321,"Speaking","basic_skills"
"2148",3321,"Critical Thinking","basic_skills"
"2149",3321,"Persuasion","basic_skills"
"2150",3321,"Sales Management","specific_skills"
"2151",3321,"Medical Consultant","specific_skills"
"2152",3322,"Active Listening","basic_skills"
"2153",3322,"Speaking","basic_skills"
"2154",3322,"Negotiation","basic_skills"
"2155",3322,"Persuasion","basic_skills"
"2156",3322,"Social Perceptivenesss","basic_skills"
"2157",3322,"Sales Management","specific_skills"
"2158",3323,"Negotiation","basic_skills"
"2159",3323,"Reading Comprehension","basic_skills"
"2160",3323,"Active Listening","basic_skills"
"2161",3323,"Complex Problem Solving","basic_skills"
"2162",3323,"Speaking","basic_skills"
"2163",3323,"Costing Skills","specific_skills"
"2164",3323,"Invoicing","specific_skills"
"2165",3323,"Supply Chain Management","specific_skills"
"2166",3323,"Cost Analysis","specific_skills"
"2167",3324,"Speaking","basic_skills"
"2168",3324,"Critical Thinking","basic_skills"
"2169",3324,"Reading Comprehension","basic_skills"
"2170",3324,"Active Learning","basic_skills"
"2171",3331,"Speaking","basic_skills"
"2172",3331,"Critical Thinking","basic_skills"
"2173",3331,"Reading Comprehension","basic_skills"
"2174",3331,"Active Learning","basic_skills"
"2175",3331,"Warehousing","specific_skills"
"2176",3332,"Active Listening","basic_skills"
"2177",3332,"Reading Comprehension","basic_skills"
"2178",3332,"Speaking","basic_skills"
"2179",3332,"Coordination","basic_skills"
"2180",3332,"Critical Thinking","basic_skills"
"2181",3332,"Administration Management","specific_skills"
"2182",3332,"Event Management","specific_skills"
"2183",3333,"Active Listening","basic_skills"
"2184",3333,"Reading Comprehension","basic_skills"
"2185",3333,"Speaking","basic_skills"
"2186",3333,"Coordination","basic_skills"
"2187",3333,"Critical Thinking","basic_skills"
"2188",3333,"Administration Management","specific_skills"
"2189",3333,"Event Management","specific_skills"
"2190",3334,"Active Listening","basic_skills"
"2191",3334,"Negotiation","basic_skills"
"2192",3334,"Coordination","basic_skills"
"2193",3334,"Social Perceptivenesss","basic_skills"
"2194",3334,"Property Management","specific_skills"
"2195",3334,"Market Analysis","specific_skills"
"2196",3339,"Active Listening","basic_skills"
"2197",3339,"Negotiation","basic_skills"
"2198",3339,"Coordination","basic_skills"
"2199",3339,"Social Perceptivenesss","basic_skills"
"2200",3339,"Property Management","specific_skills"
"2201",3339,"Market Analysis","specific_skills"
"2202",3341,"Active Listening","basic_skills"
"2203",3341,"Clerical/ Administration","basic_skills"
"2204",3341,"Monitoring","basic_skills"
"2205",3341,"Reading Comprehension","basic_skills"
"2206",3341,"Social Perceptivenesss","basic_skills"
"2207",3341,"Budgeting","specific_skills"
"2208",3341,"Invoice Processing","specific_skills"
"2209",3341,"Administration Management","specific_skills"
"2210",3341,"Record Keeping","specific_skills"
"2211",3341,"Staff Management","specific_skills"
"2212",3341,"Coordination","basic_skills"
"2213",3342,"Reading Comprehension","basic_skills"
"2214",3342,"Writing","basic_skills"
"2215",3342,"Active Listening","basic_skills"
"2216",3342,"Speaking","basic_skills"
"2217",3342,"Time Management","basic_skills"
"2218",3343,"Active Listening","basic_skills"
"2219",3343,"Reading Comprehension","basic_skills"
"2220",3343,"Speaking","basic_skills"
"2221",3343,"Service Orientation","basic_skills"
"2222",3343,"Writing","basic_skills"
"2223",3343,"Administration Management","specific_skills"
"2224",3343,"Document Management","specific_skills"
"2225",3343,"Record Keeping","specific_skills"
"2226",3343,"Corporate Reporting","specific_skills"
"2227",3344,"Speaking","basic_skills"
"2228",3344,"Active Listening","basic_skills"
"2229",3344,"Service Orientation","basic_skills"
"2230",3344,"Reading Comprehension","basic_skills"
"2231",3344,"Coordination","basic_skills"
"2232",3344,"Patient Care","specific_skills"
"2233",3344,"Microsoft Excel","specific_skills"
"2234",3344,"Nursing","specific_skills"
"2235",3344,"Data Entry","specific_skills"
"2236",3344,"Portfolio Management","specific_skills"
"2237",3411,"Reading Comprehension","basic_skills"
"2238",3411,"Active Listening","basic_skills"
"2239",3411,"Speaking","basic_skills"
"2240",3411,"Writing","basic_skills"
"2241",3411,"Critical Thinking","basic_skills"
"2242",3411,"Contract Analysis","specific_skills"
"2243",3511,"Critical Thinking","basic_skills"
"2244",3511,"Active Listening","basic_skills"
"2245",3511,"Decision Making","basic_skills"
"2246",3511,"Reading Comprehension","basic_skills"
"2247",3511,"Active Learning","basic_skills"
"2248",3511,"Network Administration","specific_skills"
"2249",3511,"Food Safety","specific_skills"
"2250",3511,"Cybersecurity Assessment","specific_skills"
"2251",3511,"Penetration Testing","specific_skills"
"2252",3512,"Critical Thinking","basic_skills"
"2253",3512,"Active Listening","basic_skills"
"2254",3512,"Decision Making","basic_skills"
"2255",3512,"Reading Comprehension","basic_skills"
"2256",3512,"Active Learning","basic_skills"
"2257",3512,"Network Administration","specific_skills"
"2258",3512,"Food Safety","specific_skills"
"2259",3512,"Cybersecurity Assessment","specific_skills"
"2260",3512,"Penetration Testing","specific_skills"
"2261",3512,"Working With Computers","specific_skills"
"2262",3513,"Critical Thinking","basic_skills"
"2263",3513,"Active Listening","basic_skills"
"2264",3513,"Decision Making","basic_skills"
"2265",3513,"Reading Comprehension","basic_skills"
"2266",3513,"Active Learning","basic_skills"
"2267",3513,"Network Administration","specific_skills"
"2268",3513,"Food Safety","specific_skills"
"2269",3513,"Cybersecurity Assessment","specific_skills"
"2270",3513,"Penetration Testing","specific_skills"
"2271",3513,"Network Security","specific_skills"
"2272",3513,"Data Management Protection","specific_skills"
"2273",3513,"Coding","specific_skills"
